BIC ASIA,"Kaprassery-Moozhiyal Rd, Nedumbassery, Kerala 683589, India"
BIFY VARGHESE,
BIG BILLION IMPORT&EXPORT LLP,
BINISHA EXPORTS LLP,"Plot No.73, HBH Colony, Sector 27/A, Faridabad, Haryana 121003, India"
BIOCARE COCO SUBSTRAITES,"Kannamangalapatti, Tamil Nadu 630502, India"
BIOGREEN FOOD STUFF,Ras Al Khor Industrial Area - Ras Al Khor Industrial Area 3 - Dubai - United Arab Emirates
BIZCOVERY P.LTD.,
BIZZARO UNIFORMS,"G-3, National Residency Building, 449, Palarivattom - Edappally Rd, near Metro Pillar No, Bank Junction, Mamangalam, Edappally, Kochi, Kerala 682024, India"
BLACK PEARL,
BLEEKO IMPORTS AND EXPORTS P LTD,
BLEND AND COTTON,
BLIZAR FASHION MART,
BLUE BELL DISTRIBUTORS,
BLUE BELL KITCHEN EQUIPMENT,
BLUE FALCON,
BLUE FLAMES,
BLUE FREEZE ENTERPRISES,
BLUE KNOT APPARELS,
BLUE MOUNT RUBBERS,"44 C1 I.D PLOT, P.O, Poovanthuruthu, KOTTAYAM, Kerala 686012, India"
BLUEMOUNT PAPER&BORAD,
BMG INTERNATIONAL,
BNAZ RUM AGEO EXPORT,"Sirumalai Road, Rettiapatti P.O., Erandalaparai,, Dindigul, Tamil Nadu 624006, India"
BOBAN TRADING P.LTD.,
BOMBAY METRICS,
BOMBAY PLYWOOD,
BON PLANTATIONS & EXPORTS LTD.,
BRENDOL LUBRICANTS,"59MC+9F3, Angamaly South, Angamaly, Kerala 683573, India"
BRIGHT TRADING,"4850 Harrison Dr, Las Vegas, NV 89121, USA"
BRIGHTECH INTERIORS&EXTERIORS,"Brightech interiors and exteriors pvt.ltd, Abhaya Matha Church, Vennala, Kochi, Kerala 682028, India"
BRINDAVAN AGENCIES P.LTD.,
BRISCOZ,"GMMG+M3Q, Kangazha, Kerala, India"
BROWN T JOSEPH,
BUCKLER INDIA LTD.,India
BYRD FOOD INERNATIONAL LLP,
C..K. HOSIERIES,
C.G.CARBON INDIA P.LTD.,India
C.V. MATHEW,
CALIX COCO PRODUCTS,"5 A, Sitra, Kalapatti Main Rd, Civil Aerodrome Post, Nehru Nagar West, Coimbatore, Tamil Nadu 641014, India"
CAMO CLOTHING,
CAPSERVO GLOBAL,"CMC 24/227, Kuruppan Kulangara, Cherthala, Kerala 688524, India"
CARNET BOOKS P..LTD.,
CASTLE CLOTHING CO.,
CASTLE CREATIONS,
CASTOR & FISCHER PHARMA PVT.LTD,
CAZORA SEATING SYSTEMS,
CBE ALLOYS,
"CGS GARM,ENTS","veerapandi pirivu, 388Q+779, Palladam Main Rd, Veerapandi, Tiruppur, Tamil Nadu 641604, India"
CHAMUNDI TEXTILES,
CHANAKYA EXPORTS,
CHANCELLOR TRADE LINKS,
CHANDRA CASHEW IMPORTS&EXPORTS,
CHANDRIKA PLYWOODS,"4C8V+QVH, Mudickal, Kerala 683547, India"
CHATRESH IMPEX,"Chatresh Building, SS KOVIL STREET, Anandas Hotel, Raja Mill Rd, near Airtel prepaid Store, Backside, Pollachi, Tamil Nadu 642001, India"
CHEMCOM EXPORTS,
CHETTY EXPORTS,"Harur, 1, Chendhur Garden, Chendhur Plaza, Soriyampatti, Maveripatti, Tamil Nadu 636902, India"
CHIKOFF TRADING P. LTD,
CHILLIES EXPORT HOUSE LTD.,
CHOICE CANNING CO.,
CHOLAA KNIT WEAR,"38(2), Kongu Main Rd, K.G. Layout, NRK Puram, Renganatha Puram, Tiruppur, Tamil Nadu 641607, India"
CHOLAYIL PHARMACEUTICALS,
CHOPPENS TRADING P.;TD.,
CIAN AGRO INDUSTRIES,"4th Floor, Gupta Tower, Science College Road, Sita Kunj, Civil Lines, Nagpur, Maharashtra 440001, India"
CINTRA COTTONG,
CITY TARPOULINS,
CK HOSIERIES,"38QP+GQH, Karuvampalayam, Tiruppur, Tamil Nadu 641604, India"
CLACOM INDIA P.LTD.,India
CLASSIC SYNERGY,
COASTAL CARGO SERVICES (P) LTD.,
COASTAL CATCH LLP,"Flat No: 5I, Heera Cyber Views, Edachira, Kochi, Kakkanad, Kerala 682030, India"
COASTAL CHIP BOARDS AND LAMS P.LTD.,
COCHIN CHITIN COMPANY,"22/825 A,B,C, Chemical Industrial Area, Aroor gram panchayat, Kochi, Kerala 688534, India"
COCK HEN,
COCOGREEN SUBSTRAITES,"94 E, Thondi Rd, Senthamil Nagar, Sivaganga, Tamil Nadu 630561, India"
COIMBATORE COTTON CONCEPTS&DESIGNS P.LTD.,"7, Ramakrishnapuram W, Karur, Tamil Nadu 639001, India"
COLOMBUS TRADING COMPANY,
COLOUR LINE PROCESS,"PLOT NO :P-6,SIPCOT INDUSTRIAL GROWTH CENTER, Perundurai, Tamil Nadu 638056, India"
COLOUR MARK TRADERS,
COLOUR TOUCH,
CONCEPT ENGINEERING,
CONNOISSEUR FASHIONS,"NO.1,Kamaraj Nagar, Nandi Complex, Kamaraj Nagar, Maduravoyal, Chennai, Tamil Nadu 600095, India"
CONSOPHARMA PLUS ,"RZ C 76, Nihal Vihar, Nangloi, New Delhi, Delhi, 110041, India"
CONSYST TECH,
COTHAS COFFEE CO.,
COVAI ECO SOLUTIONS P.LTD.,
CRAMBOLA FASHION,
CREATE KNIT FASHIONS,
CRESENT IMPEX,
CRP FASHIONS,
D.C.CORPORATION,"g.k. TroshevoMladost, 9009 Varna, Bulgaria"
D.S.P.INERNAITONAL,"383F+QP7, Chinnakarai, Tiruppur, Murugampalayam, Tamil Nadu 641604, India"
D.TEX,"Carrer del Quatre de Novembre, 4, Ponent, 07011 Palma, Illes Balears, Spain"
DACS INC.,"900 Port Centre Pkwy, Portsmouth, VA 23704, USA"
DAKSHI SOURCINGS,
DAZZLE TRADING,
DBL GLOBAL IMPEX,"Flat No. 502, Samadhan CHS, Plot No. 102, Sector 2, Kopar Khairane, Navi Mumbai, Maharashtra 400709, India"
DD TRADERS,
DEBELLA,
DEE CEE EXPORTS,"9-11, Stanes Road, First Street, Odakadu, Odakkadu, Tiruppur, Tamil Nadu 641602, India"
DEEPAK INDUSTRIES,
DEEPAK PADMAN IMPEX P LTD,
DEEPS ENGINEERING ENTERPRISES,
DEESEELON EXPORTS,
DESIGN P.LTD.,
DHANALAKSHMI LATERITE STONE INDUS.,
DHANUVANTIKA EXPORTS,
DHARANI INTERNATIONAL,
DHEERA DISTRIBUTORS,
DIABE INTERNATIONAL,
DIANAMIC ENGINEERING,
DIANAMIC TECHNOLOGY,"2566 Industrial Row Dr, Troy, MI 48084, USA"
DIGI CONTROL,
DIVYA EXPORT ENTERPRISES,
DOOTHAN TEXTILES,"18, Bangalow, Street, Odakkadu, Tiruppur, Tamil Nadu 641602, India"
DROMS EXPORTS,
DSK ENGINEERING WORKS,"5626+JXP, Thekkalur, Tamil Nadu 641654, India"
DVIBES UNIFORM,
E PRECURE SERVICES,
E2E TREND,"No. 22, 13, Periyar St, Gopal Pillai Nagar, Bharathi Nagar, Ayanavaram, Chennai, Tamil Nadu 600023, India"
EAGLE ENTERPRISES,
EASAN  IMPEX P LTD,
EAST LINE IMPEX,
EAST WEST INTERNATIONAL,"5810 Hillcroft Ave, Houston, TX 77036, USA"
EASWAR CLOTHING COMPANY,"S.F.NO:14 POOCHAKADU 2ND CROSS STREET, Mangalam Rd, Karuvampalayam, Tiruppur, Tamil Nadu 641604, India"
EASY AND FRESH,
EASY SMART,
EAWA FISHMEAL & OIL,
ECO BLISS,"Balipaguli, Kodapadavu Post Bantwal, Taluk, Mangaluru, Vittalpadanur, Karnataka 574222, India"
ECO COIR CLUSTER INDIA P.LTD.,"Akilandapuram, Pollachi, Tamil Nadu 642006, India"
ECO GREEN PALM INNOVATION,
ECOM COMMODITIES INDIA P.LTD.,India
ECOPIENS ARECA PLATE PRODUCERS I P. LTD.,
EINFACH NORMA MACHINE,
ELECTROMATE COMPONENTS P.LTD.,
ELEPHANTEER .LTD.,
ELEVAR FASHIONS,"57V8+WCM, Park Rd, Ganeshapuram, Avinashi, Tamil Nadu 641654, India"
ELIXIR EXTRACTS P.LTD.,
EMM EMM GARMENTS,"mookanaginatru lane, 24, Hakka Shahib St, Parangipettai, Tamil Nadu 608502, India"
EMPIRE EXPORTS,"Adhaya Shakti Chambers, 3rd Floor,, Next to Honest Hotel, 8-A, National Highway, At. Lalpar,, Bhadiyad, Morbi - 2, Morbi, Gujarat 363642, India"
ENCEE AROMATICS P.LTD.,"Unnamed Road, 8XF8+857, Mettupalayam - Bhavanisagar Rd, Chickadasampalayam, Tamil Nadu 641301, India"
ENGROW CARBON ENERGY P.LTD.,
ENNAR TRADING,
ENPEE KNITTERS,"23, M Gandhi Nagar, 8th Street, P N Street, Gandhi Nagar, SBI Colony, Gandhinagar, Velampalayam, Tiruppur, Tamil Nadu 641602, India"
ENTRYWAY SHIPPING&LOGISTICS,
ENVIRODESIGNS & EQUIPMENTS,"Janatha Junction, Eco Tower, Banerji Rd, Janatha, Palarivattom, Kochi, Kerala 682025, India"
ERNAKULAM ENGINEERS,"Ernakulam, Kerala, India"
ESCO PIPES P LTD,
ESHA CREATIONS,"6/12 Chinna Chokkikulam, sappani kovil street, Madurai, Tamil Nadu 625002, India"
ESSAR EXPORTERS,
ESSEN EXPORTS,"45 Essen, Germany"
ESSENCO MANUFACTURING AND TRADING,
ESWAR CLOTHING,
ETEXPRO INDE,"29, 1st Cross St, Kamarajapuram, Karur, Tamil Nadu 639002, India"
EVEREST BAKERS,
EVOLVING ROOTS LLP,
EXCEL SAFE POWER INDIA P.LTD.,India
EXOTIC FRUITS P.LTD.,
EZY SERVE ENTERPRISES,"Eswara Seva Building, FACT Nagar, Thrippunithura, Ernakulam, Kochi, Kerala 682301, India"
F.S.A1 IMPORT EXPORT,
FAAZ EXPORTS,
FABCERN PET CARE ENTERPRISES,
FABRO GARDEN,
FABSTOR,"Ward no, Laxmi tiles & Pipes, 28, Gondia - Balaghat Rd, Vivekanand Colony, Budhi, Balaghat, Madhya Pradesh 481001, India"
FAIKON EXIM LLP,
FAIR EXPORT&MARKETING,
FAIRLAND FASHIONS,
FARMART SERVIICE P.LTD.,
FARMCO TRADERS,
FASHION ASIA P.LTD.,
FASHION CREATOR,
FASHION FLAIR INDIA,"39JW+F8R, Kovil Vazhli - Muthanapalayam Road, Tiruppur, Tamil Nadu 641606, India"
FASHION HOUSE (INDIA),India
FASHION HUNTER,
FASHION INDIA,India
FATHIMA AGRO MILLS,"II/205 A30 A31, Kalappurakkal Building, VK Lane, Vazhakkala, Ernakulam, Vazhakkala, Kochi, Kakkanad, Kerala 682021, India"
FATHIMA ALI HASAN,
FAUNA INTERNATIONAL,
FAZE THREE EXPORTS LTD.,"63-64, C WING, MITTAL COURT,, NARIMAN POINT, Marg, Nariman Point, Mumbai, Maharashtra 400021, India"
FCW TILES P.LTD.,
FEDEX TRADE,
FELIX FASHIONS,
FESTO RUBBER,
FIAKON EXIM LLP,"AREEKODE mukkom road, pallippadi, 62XW+377, Pathanapuram, Kizhuparamba, Kerala 673639, India"
FILATEX VCT P.LTD.,
FINE FAB ENGINEERING&CONSTRUCTIONS,
FLOOR IMPRESSIONS,
FLOOR WORLD,
FLOWMAX WATER,"Temple Rd, Eravipuram, Kottappuram, Kerala 683511, India"
FLYMAX EXPORTS,
FOOD WORKS INDIA,India
FORAITO EXIMCOM,
FORUM EXPORT IMPORT HOUSE INDIA P.LTD.,India
FOUR LINKS ENGG. & TYRE MOULD P. LTD.,
FOUR SEASONS OF INDIA,India
FREEZEPACK INTERNATIONAL,
FRESCO EXPORTERS LLP,"30/375 Manakkadavan Building Kuruppath, Kondotty Post Malappuram Dt, Kondotty, Kerala 673638, India"
FRESHUS FOOD PRODUCTS,
FROSSET FOODS,
FRUITSVALLEY FARMERS PRODUCTS P.LTD.,
FUNRIDERS LEISURE & AMUSEMENT PRIVATE LIMITED,
FUTURE CARE SERVICES,
FUTURE TECH ENGINEERING,
G SONS INDUSTRIES P LTD,
GALAXY ALUMINIUM INDUSTRIES P LTD,
GALUKU EXPORTS (INDIA)PRIVATE LIMITED .,"Periyar Nagar, Vellalapalayam, 640120, Pollachi, Tamil Nadu 642120, India"
GANESH VIJAYA TEXTILES,
GATEWAY TECHNOLOGIES,
GAURAV INTERNATIONAL,
GB TRADING,United Kingdom
GEAN EXPORTS,"SF# 191/ 3A, Poothottam, 3- Chettipalayam, P.O, Angeripalayam, Tiruppur, Tamil Nadu 641603, India"
GEEDEE WEILER,"SF No: 490, Vellalore Road Podanur, PO, Railway Colony 20 Blocks, Coimbatore, Podanur, Tamil Nadu 641023, India"
GENERAL EXPORTS & CREDITS LTD.,
GENFILTRO,"Carrer de la Segarra, 22, 08211 Castellar del Vallès, Barcelona, Spain"
GHAN MARINE EXIM,"P9V4+PCP, Pallipuram, Kerala 688541, India"
GIO GREEN FOOD STUFF,
GIRI STONES P.LTD.,
GLISTER SACHET P LTD,
GLOBAL FENIX INTERNATIONAL P. LTD,
GLOBAL SALES CORPORATION,"F-407, Sector 63 F, Sector 63 A, Noida, Chotpur, Uttar Pradesh 201307, India"
GLOBAL SHADES EXPORTS INC.,
GLOBALIZED,
GLOBIFICATION EXPERTS,"Sun Avenue One, 703, Manek Baug Rd, Bhudarpura, Ayojan Nagar, Ahmedabad, Gujarat 380015, India"
GLORIA,
GO PEAT,
GOLDEN DEW TEA,
GOLDEN EAGLE GRANITES,
GOLDEN GATE EXPORT & IMPORTS P.LTD.,
GOLDEN PRECISION,
GOLDEN STAR EXPORTS,
GOLDEN WOOD INDUSTRIES,"Bt 22, 1/2, Jalan Masjid, Kanchong Darat, 42700 Banting, Selangor, Malaysia"
GOODWIND TECHNOLOGIES P.LTD.,
GOPALDAS EXPORTS,
GORLAN INDIA SWITCHGEARS P.LTD.;,India
GORLAND,
GOSREE DRY FOODS,
GOWTHAM KNIT GARMENTS,"2/284, Kulathuputhur, Iduvampalayam, Tiruppur, Andipalayam, Tamil Nadu 641687, India"
GRADE ONE,
GRANICERA,"WJW3+C52, Unnamed Road, Lakkasandra, Ayappa Garden, Wilson Garden, Bengaluru, Karnataka 560030, India"
GRASP APPARELS,
GREEN CHANNEL EXPORTS,
GREEN DAY,
GREEN EARTH PRODUCTS,"Industrieweg 9, 7944 HT Meppel, Netherlands"
GREEN FASHIONS,
GREEN FIELD INDUSTRIES,
GREEN INTERNATIONAL FORIEGN TRADING,"2/69,Bhai Nagar, Chakkarapplli (PO) Papnasam, TK, Thanjavur, Serumakkanallur, Tamil Nadu 614211, India"
GREEN SQUARE,
GREEN WATER SCIENCE,"MG Nagar, Puliyathmukku Jn, Ammannada, Kollam, Kerala 691004, India"
GREEN WIN EXIM,
GREENICH TRADING,"Greenwich, London, UK"
GREENLAND FASHION,Greenland
GREENLY IMPORTS&EXPORTS P.LTD.,
GREENVIRO GLOBAL P.LTD.,
GREENWICH TRADING,"Greenwich, London, UK"
GROWMORE ENTERPRISES,"Shop no. 92, More Sarai Rd, mini, Lajpat Rai Market, Chandni Chowk, New Delhi, Delhi, 110053, India"
GROYYO,"Dundahera Village, Sector 20, Gurugram, Haryana 122022, India"
GULLFOSS TRADING CO.,"Gullfoss Falls, 846, Iceland"
GURU RAGHAVENDARA TEXTILES,
GURU RAGHUV INTERNAITONAL,
GURU TEX,
H.H.VENTURES,"415 1st St SE, Cedar Rapids, IA 52401, USA"
H1-Q AGRO FOODS,
HAAD EXPORTS,
HAANI HOLDINGS P.LTD.,
HAFEEN MARKET P.LTD.,
HAMEED ESTATE,
HAMZA CARPET,
HANDICRAFTS MUSEUM,
HARINI FIBRES,"Harini Fibres, 2nd Floor,, 414/1, Tex Park Road, Nehru Nagar, Aerodrome (PO), Nehru Nagar West, Coimbatore, Tamil Nadu 641014, India"
HARISHINI TRENDZ,"2/1A, ABT Rd, Extension, Karuvampalayam, Tiruppur, Tamil Nadu 641604, India"
HARRISONS EXPORTS,
HAVELLS INDIA LTD.,
HAWF ASSOCIATES,"Hawf, Yemen"
HAYA FAASHIONS,"808 SW Green Oaks Blvd Suite #5, Arlington, TX 76017, USA"
HAYRAS PROVISIOS,"Shop No:20/530C near Rose Dale School, Umayanalloor, Mayyanad, Kerala 691589, India"
HEAVENLY DOORS,
HEILEN HEALTHCARE SOLUTION,
HENNA INDUSTRIES P.LTD.,"Plot No. 45, Sector 27/A, Faridabad, Haryana 121003, India"
HERBO INTERNATIOAL,"11016 152nd Ave, Kenosha, WI 53142, USA"
HEVEA ENGINEERING WORKS P.LTD.,
HEYRUMBH INTERNATIONAL,
HI - LOOMS TECHNOLOGIES LLP,"326W+7C2, Inkel City, Malappuram, Kerala 676519, India"
HI RANGE EQUIPMENTS,
HI TECH ENGINEERING COMPANY,
HI-TECH GARMENTS,"2/365-A, KNS Subramaniam Nagar, Tiruppur, Tamil Nadu 641605, India"
HIBERYL EXPORTS P.LTD.,
HIGHLAND DE LA MER P.LTD.,
HIGHNESS SPICES,
HILLWOOD HOME WORK,
HIMATISINGKA FILATI,
HINDUSTAN EXPORTS,"130, 132, Abdul Rehman St, Chippi Chawl, Kalbadevi, Mumbai, Maharashtra 400003, India"
HIRA BOOKS,
HITECH SYNDICATE,"23W4+WP5, GKR Nagar Rd, Thottipalayam Pirivu, Civil Aerodrome Post, Chinniyampalayam, Coimbatore, Tamil Nadu 641014, India"
HOLOMAT,
HOME OF BUSINESS SOLUTIONS P.LTD.,
HOSMECH MEDICALS,
HOT N SPICY MARINADE,
HRISTY LINENS P.LTD.,
HYGRONIK AGROTEC P.LTE.,
HYTECH EXPORTS ,
I.K. SALES CORPORATION,"Shop No, 4, Govandi Gaonthan, Gautam Nagar, Chedda Nagar, Mumbai, Maharashtra 400043, India"
I.K.INTERNATIONAL,"4435, 36/7, Ansari Rd, Daryaganj, New Delhi, Delhi, 110002, India"
IAN OVERSEAS,
ICOOL INDIA,India
IE TRUST INDUSTRY P LTD,
IFORE GREEN POWER P. LTD.,
ILA IMPEX,
INAM GLOBAL BUSINESS PRIVATE LIMITED ,
INDER CHAND SITARAM,"16, Amratala St, Bortola, Barabazar Market, Kolkata, West Bengal 700001, India"
INDIA SHOES EXPORTS P.LTD.,India
INDIAN CASHEWS,
INDIAN LOGISTICS,India
INDIAN PLY & BOARDS,
INDIAN STONE,
INDIANA IMPEX,"Indianapolis, IN, USA"
INDIANA TEXTILES MILLS,"Indiana, USA"
INDIGO MATRIX CLOTHNG,"14A, 5th Main Rd, Chamrajpet, Bengaluru, Karnataka 560018, India"
INDO SHELL CAST P.LTD.,
INDO WORLD EXPORTS,
INDOFEN FURNACES,"1, 512C, Transport Nagar Main Road, கோயம்புத்தூர் கூட்ஸ் ட்ரான்ஸ்போர்ட் அசோஸியேஷன், நீலாம்பூர், தமிழ் நாடு 641062, India"
INDROYAL FURNITURE COMPANY P.LTD.,"GROUND FLOOR, METRO PILLER NO 293, Angels Arcade, 22, South Kalamassery, Kalamassery, Kochi, Kerala 682022, India"
INDUS CASHEW P.LTD.,
INDUS GARMENTS PVT LTD,
INFI FRESH FOODS P.LTD.,
INMATSO LLP,
INNI EXPORTS&IMPORTS,
INNOVATION ENTERPRISES,
INNOVATION WATER TREATMENTS,
INNOVATIVE CHEMICALS,
INNOVUS ENERGIEZ,"KRRA-6, Kannanthodath Road, Devankulangara, Mamangalam, Edappally, Kochi, Kerala 682024, India"
INT MED INCORPORATION,"No. 21/9, 2nd Floor, B. S. Arcade, Konanakunte Cross Rd, Beereshwar Nagar, PNB Layout, Konanakunte, Bengaluru, Karnataka 560062, India"
INTEGRATED ELECTRIC CO.P.LTD.,
INTEGRUM TECHNOLOGY,"3333 Michelson Dr #300, Irvine, CA 92612, USA"
INTERNATIONAL AGRICULTURAL PROCESSING LT,
INZPERA HEALTHSCIENCES LTD.,"215-217, Avior Corporate Park, Nirmal Galaxy, P&T Staff Colony, Mulund West, Mumbai, Maharashtra 400080, India"
IRIS PRODUCTS AND SERVICES,
ISHWAR FASHIONS,"Shop No:- 3841, Arya Samaj Road,, Reghar Pura, Block 29, Block 11, Regar Pura, Karol Bagh, Delhi, 110005, India"
ISWARYA CREATIONS,
ISWARYA KNIT FABS,"X7XH+Q69, Palladam, Tamil Nadu 641664, India"
IYYM ENGINEERING SERVICES P.LTD.,
IZHAN GARMENTS,
J.D.APPARELS,
J.F. TRADERS,
J.S.INDUSTRIES,
J.T.FABRICS,"110 Saunders Rd #20, Barrie, ON L4N 9A8, Canada"
J2 INNOVATIONS CO,"535 Anton Blvd suite 1200, Costa Mesa, CA 92626, USA"
JAAS EXPORTS,"9, 2nd St, E.B. Colony, Church Colony, Kalinjur, Vellore, Tamil Nadu 632006, India"
JAI BALAJI TEXTILES,
JAI MARIUTHI TEXTILES,"No. 22, Ground Floor, 1st Cross Rd, Santhosh Nagar, Attur Layout, Yelahanka, Bengaluru, Karnataka 560065, India"
JAKMANS CLOTHING LLP,"2, Poonamallee High Rd, near Shell petrol pump, Nerkundram, Chennai, Tamil Nadu 600107, India"
JANDIA ENGINEERING P.LTD.,"35626 Jandia, Las Palmas, Spain"
"JANG M,ARINE EXIM",
JANNI HOLDING P LTD,
JAS & COMPANY,
JAY-U TEX,"6, Murugananada Puram East, opp. Vikas Vidayalaya School, KN Palayam, V R P Nagar, MS Nagar, Tiruppur, Tamil Nadu 641607, India"
JAYA VEL IMPEX,
JAYABHARATHI EXPORTS,
JAYALAKSHMI ENTERPRISES,"36, 1, Anjanapura Main Rd, Avalahalii, JP Nagar 9th Phase, J. P. Nagar, Bengaluru, Karnataka 560062, India"
JAYAPRABHA EXPORTS,
JAYASAKTHI KNIT WEAR,
JAYASHREE SPUN BOND,"No. 42, Old Kuyavar Palayam Rd, Old Kuyavar Palayam, Balarengapuram, Madurai, Tamil Nadu 625009, India"
JAYAWEL IMPEX,
JD INDUSTRIES,
JEGA PRECISION DRIVES,
JES GLOBAL FRESH P LTD,
JESMART P. LTD,"Pallithazham, Mulanthuruthy, Pallithazham, Kochi, Mulanthuruthy, Kerala 682314, India"
JET KNIT WEARS (P) LTD.,
JEYAVISHNU CLOTHING,
JEZAARA TRADING,"Bengachery complex tb road junction, Hosdurg, Kanhangad, Kerala 671315, India"
JISSAN ENTERPRISES,
JJ EXPORTS,
JJ GARMENTS,"SHop No. 12-128, New Tiger Plaza, Azad St, Sirupooluvapatti, Khaderpet, Rayapuram, Tiruppur, Tamil Nadu 641601, India"
JJK SPICES,"K.S.E.B Junction , kattappana, Kattappana, Kerala 685508, India"
JOB PHILIP,
JOBIMON JOSEPH,
JOHNS TRADERS LLP,"Unnamed Road, Kerala 686104, India"
JOHNS UMBRELLA MART,"CCNB Rd, Erezha, Mullakkal, Alappuzha, Kerala 688011, India"
JOMSON CONTROLS&AUTOMATION P.LTD.,
JONCE CREATION,
JOSEPH NEDIYODIL GEORGE,
JOSHAR CLOTHIING,
JOSHUA EXPORT,
JOTHI CASHEWS,
JOTHI TRADERS,"j block, 134, Vinayagapuram Main Rd, MMDA, MMDA Colony, Arumbakkam, Chennai, Tamil Nadu 600106, India"
JRS EXPORTS,
JSK FASTENERS,"2C62+VV4, Chithrappuzha-Ponjassery Rd, Pallikkara, Kerala 682303, India"
JUGATMAL CHANDAK,
JULPHAR SWEETS,
JUMA FOOD AND BAKES,
JUPITER ENERGY RESOURCES,
JUS CRUSH,
JUZCRUSH P.LTD.,
JYK ENTERPRISES,"9-4-132/1 A, MEHBOOB GARDEN, LANDMARK: SPRINGFIELD SCHOOL, 7 Tombs Rd, Jamali Kunta, Aruna Colony, Toli Chowki, Hyderabad, Telangana 500008, India"
K&K AGRO TECH,
K.A.PREVULCANISED LATEX P.LTD.,
K.KNITTERS,"3 Bar 102H, Kovai Main Rd, near by Pass Circle, LNS Post, Karur, Tamil Nadu 639002, India"
K.N.EXPORTS,"66/67, Dashmesh Nagar, Amritsar, Punjab 143001, India"
K.N.INDUSTRIES,"3 Kay Talices St, Parañaque, 1700 Metro Manila, Philippines"
K.P'S GLOBAL EXPORTS,
K.S.C. INC.,"1775 Hurd Dr, Irving, TX 75038, USA"
K.T.EXPORTS INDIA P.LTD.,"6, Rd Number 2, Hindu Colony, Dadar, Mumbai, Maharashtra 400014, India"
KACHAPALLY COIR WORKS,
KADS ENGINEERING SOLUTION,
KAIKOL FABRICS,
KAIRALI SEAFOODS,
KAJU EXPORTS,
KAKKERI TILES FACTORY LLP,
KALAIMAGAL GARMENTS,"Sf 129, 131, Mangalam Road, Sengunthapuram, 9th Street, Mangalam Rd, Sengunthapuram, Karuvampalayam, Andipalayam, Tamil Nadu 641604, India"
KALATHINGAL SILKY & SORTEX RICE,
KALKI TEX,
KALLUNGAL TRADERS,"Kallungal Ln, Periyar Nagar, Aluva, Kerala 683101, India"
KALLUNGAL TRADING CO.,
KALPA MACHIN PARTS,"M G Road, Ashtamichira Chalakudi Rd, via, Thrissur, Anappara, Kerala 680731, India"
KAMARCO EXPORT AND TRADING,
KANCHAMANA FLOOR COVERING,
KANONE TECHNOLOGIES P.LTD.,"Office No 203, Greens Center, Near, Aditya Birla Hospital Marg, Shrikrushna Colony, Thergaon, Pimpri-Chinchwad, Maharashtra 411033, India"
KANWOOD,
KAPPUNKAL EXPORTS,
KARAMMOMBIL JOSEPH,
KARAVALI OCEAN PRODUCTS P.LTD.,
KARAVELI FREEZERS AND EXPORTERS,
KARTHICK INDUSTRIES,
KARTHIK ENTERPRISES,
KARTHY TEX,
KASHMIR FRUIT BAZAR,"Vettuveni Rd, NAGAR, Haripad, Kerala 690514, India"
KATISSERY BICYCLES,
KAUSIKH THERAPEUTICS P.LTD.,"4652+78F, 54th St, Sidco Nagar, Villivakkam, Chennai, Tamil Nadu 600049, India"
KAVIRAJ GARMENTS,"Alandi, Shop No 01, Alandi, Pune, Maharashtra 412105, India"
KAVISH ENGINEERS,
KAYAN EXPORTS P.LTD.,
KCK DENTAL,"11/538, PK Commercial Complex, Cherooty Rd, Mananchira, Kozhikode, Kerala 673032, India"
KD EXIM,
KEIFER SEA FOOD,
KERALA IMPEX,"Kerala, India"
KESCHMACK,
KHATAVANGA TRADE LLP,
KHODAY INDIA LTD.,"7th Mile, Brewery House, Kanakapura Rd, Adarsh Gardens Appartments, 1st Phase, J. P. Nagar, Bengaluru, Karnataka 560062, India"
KIASCO INTERNATIONAL LLP,
KILLIMANJARO COMMODITIES(I)P.LTD.,
KITCH NATURAL COOKWARE,
KIWIS STYLES,"Annai Garden, Gandhi Nagar, 19, TTP Mill-SAP Rd, Periyar Colony, Anupparpalayam Pudur, Tiruppur, Tamil Nadu 641652, India"
KKFM  INDIA P.LTD.,India
KLEAN TRADE HYGENE,"Eco links Building, Ground Floor N.H.Bypass, Edappally, Kochi, Kerala 682024, India"
KLEEN & HYGEIENE PRODUCTS,
KMS INDUSTRIES,"31 Mt Hope Ave, Dartmouth, NS B2Y 4R4, Canada"
KNIT CONNECT EXPORT,
KOSMIC CLOTHING CO.,"D/no B21/15, Bethi cheti puram, 1 st strret extension, Kannipiran Colony, Valipalayam, Tiruppur, Tamil Nadu 641601, India"
KPR SUGAR AND APPARELS,
KRISHKNA COIRS,"25,ambedkar nagar,kokari agar,antophill,mumbai-400 037, Kokri Agar, Sion, Mumbai, Maharashtra 400037, India"
KRISHNA EXPORTS,"Bhavnagar Rd, near RMC east zone, Manohar Pura, Rajkot, Gujarat 360003, India"
KRISHNA FIBER,
KRS INTERNATIONAL TRADING,"FIRST FLOOR SHRI RANGA, ANNAMALAIPURAM, 3D, 1A, Tennur, Tiruchirappalli, Tamil Nadu 620017, India"
KSA & COMPANY,Saudi Arabia
KSB LTD.,
KTK POLYMERS,"5/B100.B Marchinaickenpalayam, Ganapathypalayama, taluk, Coimbatore, Pollachi, Tamil Nadu 642103, India"
KU SODALAMUTHU,
