Exporter Name,Address,State,pin,2015,2016,2017,2018,2019,2020,2021,2022,2023,Taluk,District,Latitude,Longitude
SABARE INTERNATIONAL,"14, 4th Cross Rd, Kamarajapuram, Karur, Tamil Nadu 639002, India",Tamil Nadu,639002,15000,0,0,0,0,0,0,0,0,Aravakurichi,Karur,10.96040589130435,78.06453304347826
SABEEBA TRADERS,"No.39, 84, Malayaperumal Street, Parrys, George Town, Chennai, Tamil Nadu 600001, India",Tamil Nadu,600001,2380,0,0,0,0,0,0,0,0,George Town,Chennai,13.08114703448276,80.26748411034482
SAFAR RUBBERS,"5VHR+J8C, Neelangoth, Kerala 673637, India",Kerala,673637,8022,0,0,0,0,0,0,0,0,Ernad,Malappuram,11.173863454285714,75.90456773285715
SAFERA FOOD INTERNATIONAL,"V7P6+FFH, SH66, Cheriakadavu, Kannamaly, Chellanam, Kochi, Kerala 682008, India",Kerala,682008,1313123,1992971,1859392,1770897,1482300,1281479,2658913,2808754,2115464,Kochi,Ernakulam,9.869597658064515,76.26596289354838
SAI AGRO PRODUCTS,"Unnamed Road, H325+W9V, Tamil Nadu 637501, India",Tamil Nadu,637501,112000,0,0,0,0,0,0,12360,0,Salem,Salem,11.532526558823529,78.05352452941177
SAIDA TRADING COMPANY,"WJ7W+J26, Peroor, Kottamkara, Kerala 691005, India",Kerala,691005,196752,90000,66576,0,0,0,0,0,0,Kollam,Kollam,8.91188756590909,76.63882659886363
SAIT EXIM CO.,"Vikas Rd, Karuvelipady, Thoppumpady, Kochi, Kerala 682002, India",Kerala,682002,558350,85601,165202,54000,0,0,224641,372830,483790,Kochi,Ernakulam,9.957255232894736,76.25402236842105
SAKTHI POLYMERS,"no 378, 2nd St Ext, 2nd Street Extension, Gandhipuram, Coimbatore, Tamil Nadu 641012, India",Tamil Nadu,641012,411,0,0,0,0,247114,109886,0,0,Coimbatore South,Coimbatore,11.020646936,76.962853908
SALFA CHEMICALS,"Binanipuram, Edayar, Dubai, Kerala 683502, India",Kerala,683502,315000,415500,618000,578169,692600,456335,716700,182300,413600,Paravur,Ernakulam,10.087692555555556,76.30506273333334
SALORAA FABS,"Shed no.14 & 15, TEKIC, Tea nagar, Mudalipalayam SIDCO Rd, Tiruppur, Tamil Nadu 641606, India",Tamil Nadu,641606,1586,0,0,0,0,0,0,5323,0,Tiruppur,Coimbatore,11.108007883333332,77.3994223
SALWA EXPORTS,"Perinjanam, Kaipamangalam, Moonnupeedika, Kerala 680686, India",Kerala,680686,3574,1065,1995,0,0,0,0,0,0,Kodungallur,Thrissur,10.313262576923076,76.14801418461539
SAMEX AGENCY,"2944+V2F, Amaravathi Nagar, Bodinayakanur, Meenakshipuram, Tamil Nadu 625513, India",Tamil Nadu,625513,714130,689944,349038,0,0,0,0,0,0,Bodinayakanur,Theni,10.008438187096775,77.35015653548388
SAMRAT MIDDLE EAST EXPORTS P. LTD.,"W7M8+3R3, Thoppumpady, Kochi, Kerala 682005, India",Kerala,682005,92036,328693,441864,492500,0,0,0,0,0,Kochi,Ernakulam,9.940253061111111,76.25960161388889
SAMUDRA SHIPYARD P.LTD.,"Aroor gram panchayat, Kochi, Kerala 688534, India",Kerala,688534,365,0,0,0,0,0,2712,0,0,Cherthla,Alappuzha,9.871729377142858,76.30438504
SAN MARINE EXPORTS,"Sakthikulangara North, Kollam, Kerala 691581, India",Kerala,691581,1341722,1695462,1789629,1213896,1048400,924600,644839,840710,528250,Kollam,Kollam,8.928226436363635,76.54678488181818
SANGEETHA PATTERN WORKS,"32CP+VCQ, Sharp Nagar, Nehru Nagar West, Coimbatore, Tamil Nadu 641048, India",Tamil Nadu,641048,13775,0,0,0,0,0,0,0,0,Coimbatore South,Coimbatore,11.090413571428572,77.03761534285715
SANTHIGIRI ASHRAM,"Ettumanoor, Kerala 686631, India",Kerala,686631,386654,420914,512892,257194,214168,91778,8200,0,0,Kottayam,Kottayam,9.673597835897436,76.55975298397436
SARASWATHI METAL WORKS,"Pallichal Rd, parry junction, Thoppumpady, Kochi, Kerala 682005, India",Kerala,682005,1024,703,985,231,1485,10026,29747,22426,12208,Kochi,Ernakulam,9.940253061111111,76.25960161388889
SARK SPICE PRODUCTS P. LTD.,"Neelamperoor - Kavalam Rd, Kavalam, Eara, Kerala 686534, India",Kerala,686534,114360,65456,51212,15151,18517,0,0,0,0,Kuttanad,Alappuzha,9.499139,76.50628865625
SARKAS GARMENTS COMPANY,"6, Thennampalayam Extension, Iind Street, Lind Street, Near TamilNadu Theatre, KPN Colony, Karuvampalayam, Tiruppur, Tamil Nadu 641604, India",Tamil Nadu,641604,37239,64556,45202,14210,4548,0,0,0,0,Tiruppur,Coimbatore,11.096187535483871,77.34985892258065
SCHOLAR KNIT FASHIONS,"Chinnakarai, Tiruppur, Murugampalayam, Tamil Nadu 641604, India",Tamil Nadu,641604,449,0,0,825,0,0,0,0,0,Tiruppur,Coimbatore,11.096187535483871,77.34985892258065
SCHUMAK EQUIPMENT (I)P.LTD.,"7/44, 1st St, industrial estate, Kanuvai, Coimbatore, Tamil Nadu 641108, India",Tamil Nadu,641108,61440,55982,59920,2280,25045,0,24997,24937,38829,Coimbatore North,Coimbatore,11.074785028571428,76.87243527142857
SEASON COIR EXPORTS,"CHINGOLI, P.O,KARTHIKAPALLY, Haripad, Karthikapally, Kerala 690532, India",Kerala,690532,684500,864350,1381875,1856433,1203571,1912359,1759803,2883676,6377557,Karthikappally,Alappuzha,9.244080327272727,76.45276533636364
SENOK EQUIPMENTS,"No.62, Krishnammal Street, KK Pudur, Kuppakonam Pudur, Coimbatore, Tamil Nadu 641038, India",Tamil Nadu,641038,7911,12022,0,11450,0,0,0,8304,29568,Coimbatore North,Coimbatore,10.952069558333333,76.995048525
SENTHIL PAPAIN & FOOD PRODUCT PVT LTD,"107-A, Senguptha Street, Ram Nagar, Annapoorna Layout, Coimbatore, Tamil Nadu 641009, India",Tamil Nadu,641009,8400,0,0,0,0,0,0,0,0,Coimbatore South,Coimbatore,11.0134689,76.96293088333334
SEPACK INDIA PVT LTD,"XII/293, Off, Chithrappuzha-Ponjassery Rd, Kizhakkambalam, Ernakulam, Kerala 683562, India",Kerala,683562,5618,1597,5313,19577,16093,16944,34502,14031,17718,Aluva,Ernakulam,10.034164772289158,76.42900358072289
SESHA EXPORTS,"8 3238 C, 8/3238B, 2nd St, Anna Nagar, Tiruppur, Tamil Nadu 641603, India",Tamil Nadu,641603,4805,3240,366,1530,318,10516,5827,12347,697,Tiruppur,Coimbatore,11.135501066666667,77.34238386666667
SEVANA PACKING,"Kizhakkambalam, Kochi, Kerala 680562, India",Kerala,680562,3861,0,0,0,0,0,0,0,0,Thrissur,Thrissur,10.41462416904762,76.2353758452381
SEVEN HILLS FASHIONS,"59G2+C3F, Kaalampalayam, Tiruppur, Tamil Nadu 641666, India",Tamil Nadu,641666,2608,7376,468,1378,3447,3850,13682,0,3731,Tirupur,Coimbatore,11.197693457142856,77.3648192
SHA APPARELS,"37, 60 Feet Rd, Kumarnathapuram, Tiruppur, Tamil Nadu 641602, India",Tamil Nadu,641602,3992,13026,0,0,0,0,0,0,0,Tiruppur,Coimbatore,11.121108205263157,77.34359659473684
SHAJI MOULDS AND PRODUCTS,"275/D1, KURUMBAN THOTTAM, 11 TH STREET, Sanganoor Rd, Ganapathy, Coimbatore, Tamil Nadu 641006, India",Tamil Nadu,641006,2223,0,0,12170,0,0,0,0,0,Coimbatore North,Coimbatore,11.059443936363635,76.99888995
SHAKTHI KNITTING P. LTD.,"3/606-C, Shakthi Centre Post, Nochipalayam Rd, Veerapandi, Tiruppur, Tamil Nadu 641605, India",Tamil Nadu,641605,15742,0,0,18439,322858,70775,332258,286973,233877,Kangayam,Erode,11.1207516,77.335338875
SHAMA EXPORTS & IMPORTS,"KINFRA Parks, Menamkulam, Kazhakuttom, HV26+R53, Pallithura, Thiruvananthapuram, Kerala 695586, India",Kerala,695586,35790,0,0,0,0,0,0,0,0,Thiruvananthapuram,Thiruvananthapuram,8.56802360909091,76.84363541818182
SHAMA EXPORTS P.LTD.,"KINFRA Parks, Menamkulam, Kazhakuttom, HV26+R53, Pallithura, Thiruvananthapuram, Kerala 695586, India",Kerala,695586,378556,296839,45349,0,0,0,0,0,0,Thiruvananthapuram,Thiruvananthapuram,8.56802360909091,76.84363541818182
SHARAFIYA TRADING,"Eriyad, Porur, Kerala 679328, India",Kerala,679328,91072,130225,164816,96762,119042,173892,251711,207219,141507,Nilambur,Malappuram,11.186333035087719,76.23256802105263
SHARO EXPORTS,"Door No. FC, Plot No: 50, Justice Rathinavel Pandian Rd, Golden George Nagar, Mogappair East, Chennai, Tamil Nadu 600050, India",Tamil Nadu,600050,299944,288362,176860,0,0,0,0,0,0,Ambattur,Tiruvallur,13.09716730909091,80.18035181818182
SHARON INSUL INDIA LTD.,"Kakkanad, 7/838(B, Seaport - Airport Rd, Vidya Nagar Colony, Thrikkakara, Kochi, Kerala 682021, India",Kerala,682021,560,0,0,0,273,231,0,0,107,Ernakulam,Ernakulam,10.029233765060242,76.3353045433735
SHARP KNIT FASHIONS,"No 12, Netaji Nagar, Karumarampalayam Road, 2nd Street Extension, Karumarpalayam, Mannarai, Tiruppur, Tamil Nadu 641607, India",Tamil Nadu,641607,9832,59399,104109,109968,122578,198492,52080,31763,63505,Tirupur,Coimbatore,11.1214821,77.36035476666666
SHERATONE ANTIQARTS,"Door number VI, 26, Jew Town Rd, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,1725,125,670,400,0,300,0,1000,450,Kochi,Ernakulam,9.957255232894736,76.25402236842105
SHERTALLAI COIR MATS & MATTING CO.,"Cherthala, Kerala, India",Kerala,682024,5910,4793,2465,1184,2013,1125,2077,0,0,Ernakulam,Ernakulam,10.01888763298969,76.30253450412371
SHINY KNITWEAR,"24, Appachi Nagar Main Road, Appachi Nagar, Kongu Nagar, Tiruppur, Tamil Nadu 641607, India",Tamil Nadu,641607,496929,242575,186442,132296,192359,105832,106349,187006,161238,Tirupur,Coimbatore,11.1214821,77.36035476666666
SHREE A.R.S.KNITS,"Mahavishnu Nagar, Pitchampalayam Pudur, Tiruppur, Tamil Nadu 641603, India",Tamil Nadu,641603,199,249,413,0,0,349,3229,7775,0,Tiruppur,Coimbatore,11.135501066666667,77.34238386666667
SHRI SHAKTHI ASSOCIATES,"163/A, Thiruvenkatasamy Rd W, R.S. Puram, Coimbatore, Tamil Nadu 641002, India",Tamil Nadu,641002,109310,294088,1657250,3428453,489115,387778,266437,314856,133912,Coimbatore South,Coimbatore,11.010469648529412,76.95122688088236
SHRI SUBAM TEX,"SF No: 540/2, Ring Road, opp. Anbu Illam, Thirumurugan Poondi, A.Thirumuruganpoondi, Avinashi, Tamil Nadu 641652, India",Tamil Nadu,641652,8067,3130,0,22260,17663,30603,13832,0,9592,Tiruppur,Coimbatore,11.1398791,77.31429145
SIEGER SPINTECH EQUIPMENTS P.LTD.,"SF No. 49 Annur Road,, Arasur Post,, Coimbatore, Tamil Nadu 641107, India",Tamil Nadu,641107,55891,69154,78034,261156,32017,5481,114469,42109,49946,Coimbatore South,Coimbatore,11.13275464,77.03421496
SILVER STAR SEAFOODS LTD.,"V834+2GJ, Chandiroor, Kerala 688535, India",Kerala,688535,54700,0,0,102300,0,0,0,0,0,Cherthala,Alappuzha,9.8564922,76.32294531666666
SINICON CONTROLS P. LTD.,"Sinicon House"" , XVII/906, IDA, West, Kanjikode, Pudussery Central, Kerala 678623, India",Kerala,678623,143333,103528,85377,71354,35660,36741,46670,45380,54306,Palakkad,Palakkad,10.794970776190477,76.72788711428572
SIPCO CURIO,"6/207, AB Salem Rd, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",Kerala,682002,100,0,0,40,0,0,0,0,0,Kochi,Ernakulam,9.957255232894736,76.25402236842105
SIVA APPARELS,"49Q7+MJQ, Nallathupalayam, Tiruppur, Tamil Nadu 641666, India",Tamil Nadu,641666,29781,32758,37248,3324,1635,13717,5740,11650,10151,Tirupur,Coimbatore,11.197693457142856,77.3648192
SIVA EXPORTS,"14, South St, Anuppanadi, Madurai, Tamil Nadu 625009, India",Tamil Nadu,625009,134368,79920,29040,14138,47340,0,23680,0,0,Madurai North,Madurai,10.016214304166667,78.16064260416667
SIVADAS TEXTILES,"FXCJ+788, Kaimanam, Pappanamcode, Thiruvananthapuram, Kerala 695018, India",Kerala,695018,55552,24217,36658,24298,35414,21914,60394,18775,44681,Thiruvananthapuram,Thiruvananthapuram,8.471216103846153,76.98020092307692
SKL EXPORTS,"SF. No. 396/2E, 295/1C, Post, Mahavishnu Nagar, Angeripalayam, Tiruppur, Tamil Nadu 641603, India",Tamil Nadu,641603,73252,116603,270002,133084,327908,355379,91447,283059,276294,Tiruppur,Coimbatore,11.135501066666667,77.34238386666667
SKYWALK EXPORTS,"71,PVG NAGAR, Samundipuram Main Rd, near HP Petrol Bunk, Valayankadu South, P V C Nagar, M.N.Sivasubramanian Nagar, Tiruppur, Tamil Nadu 641603, India",Tamil Nadu,641603,3759,0,0,0,0,0,0,0,0,Tiruppur,Coimbatore,11.135501066666667,77.34238386666667
SMARTO PRODUCTS,"Perumanoor P.K.Road, Chacola Colony, Thevara, Kochi, Kerala 682015, India",Kerala,682015,4028,2649,9142,2902,0,0,438,0,0,Ernakulam,Ernakulam,9.948697107692308,76.29266132307693
SNEGAM EXPORTS,"39R6+RQW, Pudur Rd, MR Nagar, K N P Colony, Pudur Privu, Tiruppur, Tamil Nadu 641605, India",Tamil Nadu,641605,7964,50929,8120,0,0,0,41681,0,0,Kangayam,Erode,11.1207516,77.335338875
SONA EXPORTERS,"P2MW+H75, Changaramkulam, Kerala 679591, India",Kerala,679591,615507,638491,538235,527126,572348,409197,385798,526980,546689,Ponnani,Malappuram,10.732688038095239,76.05281176666666
SOND KNIT GARMENTS,"02, Thabadar Thottam, Bharathi Nagar, Bharathi Nagar, KPN Colony, Valipalayam, Tiruppur, Tamil Nadu 641652, India",Tamil Nadu,641652,115417,176761,192912,158624,3590,7200,0,0,0,Tiruppur,Coimbatore,11.1398791,77.31429145
SONEX METAL COMBINES,"69VC+WV9, Service Rd, Naipunnya Nagar, Pongam, Kizhakkummuri, Angamaly, Kerala 680308, India",Kerala,680308,2920,0,20711,580,958,6195,3356,3080,250,Mukundapuram,Thrissur,10.261663682828283,76.35147634747474
SOUMYA PLASTICS,"Ollur Industrial Estate, Ollur, Thrissur, Kerala 680306, India",Kerala,680306,7112,9241,8109,6597,10955,6447,4028,5842,8689,Ollur,Thrissur,10.478034959756098,76.24069400365853
SOUPARNIKA EXPORT ENTERPRISES,"Decent Jun, Palathara, Kollam, Kerala 691577, India",Kerala,691577,1316224,1194790,1347292,1510501,1548960,1477802,1546514,1672437,2353694,Kollam,Kollam,8.896176114285716,76.66051566785714
SOUTH KERALA CASHEW EXPORTERS,"A-20, Mangadu Rd, Mangad, Kollam, Kerala 691015, India",Kerala,691015,700257,807483,867962,496890,803796,572732,516121,411147,516253,Kollam,Kollam,8.910343165384615,76.6223384
SOUTHERN CARBON AND CHEMICALS,"Vyloppilly Ln, Azad Road, Kaloor, Ernakulam, Kerala 682017, Kathrikadavu, Kaloor, Ernakulam, Kochi, Kerala 682017, India",Kerala,682017,100116,68200,367700,10000,70000,73200,0,0,0,Ernakulam,Ernakulam,9.994298565853658,76.29345620243902
SOUTHERN CASHEW EXPORTERS,"WJFQ+R27, Kilikkollur, Chandanathope, Kottamkara, Kerala 691004, India",Kerala,691004,688032,666304,915536,581388,577332,431727,542757,140625,32326,Kollam,Kollam,8.904030673684211,76.62197661052632
SOUTHERN COIR MILLS,"P.O. Cherthala, S.N.Puram, Cherthala, Kanjikkuzhi, Kerala 688582, India",Kerala,688582,54,885,2888,13509,1416,5071,3864,5201,2975,Cherthala,Alappuzha,9.632050251999999,76.314780238
SPECTRA ORGANICS,"1572, S Thamaraparambu Rd, Thamaraparambu, Fort Kochi, Kochi, Kerala 682001, India",Kerala,682001,825,2483,0,0,0,0,0,0,0,Kochi,Ernakulam,9.961975513432836,76.24336774328359
"SREE GANAPATH GAR,MENTS","26-B President Thottam Thottipalayam Pirivu, Civil Aerodrome Post, Karuparampalayam Pirvu, Coimbatore, Tamil Nadu 641014, India",Tamil Nadu,641014,6647,12197,1170,0,1211,0,7162,7531,4975,Coimbatore South,Coimbatore,11.033958304761905,77.02684491428572
SREE SAKTHI PAPER MILLS,"X78M+P3P, Paliyam Rd, Pallimukku, Ernakulam, Kochi, Kerala 682016, India",Kerala,682016,318145,0,0,0,0,0,0,0,0,Ernakulam,Ernakulam,9.965396735294117,76.28713604901961
SREE SANKARA AYURVEDA VAIDYASALA,"Mannam Rd, Changanassery, Kerala 686102, India",Kerala,686102,2488,2433,3176,400,2216,788,0,1477,478,Changanassery,Kottayam,9.43689048275862,76.53501334137931
SREE VALSA ENGINEERING WORKS,"36, Nanda Nagar Road, Singalluar, Singalluar, Coimbatore, Tamil Nadu 641005, India",Tamil Nadu,641005,1250,0,0,0,0,0,0,0,0,Coimbatore South,Coimbatore,11.015121747058824,77.01368662941177
SREEKANDHA WEAVING WORKS,"W942+CJF, Chirakkal, Kerala 670009, India",Kerala,670009,626,228,1290,873,466,175,663,1333,0,Kannur,Kannur,11.920890711320755,75.3293386
SRI ANURAGAVI GARMENTS,"48QM+8X9, Unnamed Road, Mahavishnu Nagar, Pitchampalayam Pudur, Tiruppur, Tamil Nadu 641603, India",Tamil Nadu,641603,72597,95809,43365,858,2878,22379,12815,76141,45988,Tiruppur,Coimbatore,11.135501066666667,77.34238386666667
SRI GARMENTS,"95, A, 8, Angeripalayam Main Rd, Mahavishnu Nagar, Pitchampalayam Pudur, Tiruppur, Tamil Nadu 641603, India",Tamil Nadu,641603,1054,8201,27233,58715,101204,22871,7366,955,17282,Tiruppur,Coimbatore,11.135501066666667,77.34238386666667
SRI KUMARAN FABS,"97A1, AMMAPALAYAM PIRIVU, Mangalam Rd, Palladam, Tamil Nadu 641664, India",Tamil Nadu,641664,3232,20415,0,0,0,0,0,0,0,Palladam,Coimbatore,10.98807019,77.28173242999999
SRI MURUGAN FOUNDRY EQUIPMENT,"12/3, Luna Nagar, Abbas Garden,, India, Edayarpalayam, Coimbatore, Tamil Nadu 641025, India",Tamil Nadu,641025,64570,0,117377,0,19755,0,0,0,0,Coimbatore North,Coimbatore,11.038392615384616,76.92818573846154
SRI RAMA MODERN RICE MILL,"Keranur, Chinnasalem, Tamil Nadu 606201, India",Tamil Nadu,606201,23000,24000,23976,0,24000,73100,50520,48000,76000,Kallakurichi,Villupuram,11.637747835714285,78.87408398571428
SRI SARAVANAA FABS,"22XP+PHF, NGP Nagar, Nehru Nagar West, Coimbatore, Tamil Nadu 641014, India",Tamil Nadu,641014,11375,63668,95686,67431,82707,21746,0,0,0,Coimbatore South,Coimbatore,11.033958304761905,77.02684491428572
SRI SRI CLOTHING,"56PW+C93, Sembianallur, Avinashi, Tamil Nadu 641654, India",Tamil Nadu,641654,2661,4949,3895,12067,20420,20637,8087,8854,0,Avinashi,Coimbatore,11.17420899375,77.233283075
SRI VAARI EXPORTS,"A.P 1702, 15th West Cross St, MKB Nagar, Mahakavi Bharathiyar Nagar West, Mahakavi Bharathi Nagar, Vyasarpadi, Chennai, Tamil Nadu 600039, India",Tamil Nadu,600039,34275,59208,52107,11070,23848,8174,14035,9716,0,Tondiarpet Fort St George,Chennai,13.120240133333333,80.2511378
SRISTI GARMENTS,"Ring Road Housing Sector, Madhavaram, Chennai, Tamil Nadu 600060, India",Tamil Nadu,600060,22562,20741,6849,11538,14070,1203,9235,21038,5669,Ponneri,Tiruvallur,13.1149952,80.22357188
SSV EXPORTS,"First Floor Plot, 156, Madambakkam Main Rd, Maruthi Nagar, Madambakkam, Chennai, Tamil Nadu 600126, India",Tamil Nadu,600126,5200,0,0,0,0,0,0,0,0,Tambaram,Kanchipuram,12.9019437,80.162940375
ST.GEORGE FOODS,"2PX7+7GC, Puthoor, Kerala 691507, India",Kerala,691507,387264,219424,188760,189414,236388,124380,48398,0,0,Kottarakkara,Kollam,9.043139252830189,76.7161006773585
ST.GREGORIOS CASHEW INDUSTRIES,"2PQ6+2JG, Thekkumpuram Puthoor PO Kottarakara, Puthoor, Kerala 691507, India",Kerala,691507,1132266,924312,1139667,1062854,1179314,1094862,933586,1098932,1065459,Kottarakkara,Kollam,9.043139252830189,76.7161006773585
ST.JOSEPH'S PRESS,"415, Cotton Hill Rd, Cotton Hill, Vazhuthacaud, Thiruvananthapuram, Kerala 695014, India",Kerala,695014,225,0,0,0,0,0,340,1125,0,Thiruvananthapuram,Thiruvananthapuram,8.497008635294117,76.96007239411765
ST.MARY'S CASHEW FACTORY,"St.Mary's Cashew Factory, Kottarakkara Sasthamcotta Rd, Puthoor, Kerala 691507, India",Kerala,691507,3227620,2692738,2719705,3031614,3788060,3184655,2794514,2818088,3070959,Kottarakkara,Kollam,9.043139252830189,76.7161006773585
ST.MARYS RUBBERS P.LTD.,"2X3J+7GF, Kollam - Tenkasi Rd, Edamon Sathram, Edamon, Kerala 691307, India",Kerala,691307,301475,593485,3836424,794482,660049,1326442,2104027,2322315,2967456,Pathanapuram,Kollam,8.991363025,76.993489925
ST.MIKHAEL CASHEW EXPORTS,"WP95+FRF, Nallila Rd, Puliyila, Kerala 691515, India",Kerala,691515,15876,0,31752,15000,0,0,0,0,0,Kollam,Kollam,8.927581720930233,76.71007295116279
STANDARD CURLED COIR,"sf 254, main road ,kovilpalayam post, Mettupalayam, Kovilpalayam, Tamil Nadu 642110, India",Tamil Nadu,642110,40000,1021200,1309850,1459700,313400,0,625790,113500,0,Pollachi,Coimbatore,11.30602405,76.9344157
STANES AMALGAMATED ESTATES LTD.,"C/o T.Stanes & Company Limited, 1625, Trichy Rd, Mamarath Thottom Ganapathy, Race Course, Coimbatore, Tamil Nadu 641018, India",Tamil Nadu,641018,1900,1520,0,0,0,0,0,19700,15658,Coimbatore South,Coimbatore,11.014737532142856,76.98628351785715
STANFAB APPARELS,"14, East, Anna Nagar W Ext Rd, Mogappair Industrial Estate, Padi Pudur Nagar, Anna Nagar West, Mogappair East, Chennai, Tamil Nadu 600037, India",Tamil Nadu,600037,2069,72,3691,0,898,10861,13089,28112,17647,Ambattur,Tiruvallur,46.5634374,26.9143807
STARFISH EXPORTS,"Ancy Nagar, South Kollamcode, Pozhiyoor, Kerala 695513, India",Kerala,695513,887339,878070,636356,484000,208810,249040,28000,0,0,Neyyattinkara,Thiruvananthapuram,8.301366935897436,77.09159417179487
STARLINE ENTERPRISES,"Krithika, Sri Sai Building, Industrial Est Rd, Seerapalayam, Tamil Nadu 641105, India",Tamil Nadu,641105,139294,108290,162637,93363,124152,107582,50584,50822,50188,Coimbatore South,Coimbatore,10.913312757142856,76.95360111428572
STOWA GARMENTS,"1/563-H srinivasa nagar kallangadu 1 st street, Velliangadu, Thennampalayam, Tiruppur, Tamil Nadu 641604, India",Tamil Nadu,641604,79391,47173,58466,72016,45457,56602,58486,20125,71379,Tiruppur,Coimbatore,11.096187535483871,77.34985892258065
SUDAR APPARELS,"No 32, Dharapuram Main Rd, K Chettipalayam, Tiruppur, Tamil Nadu 641604, India",Tamil Nadu,641604,2969,6531,0,0,0,0,0,0,0,Tiruppur,Coimbatore,11.096187535483871,77.34985892258065
SUDHAMA HOSIERIES,"No-5, Sixty Feet Road, Asher Nagar, Tirupur - 641603, Avinashi - Tiruppur Rd, Asher Nagar, Tiruppur, Tamil Nadu 641603, India",Tamil Nadu,641603,2554,1766,60483,102818,120765,109199,18925,127376,101452,Tiruppur,Coimbatore,11.135501066666667,77.34238386666667
SUITMAN GARMENTS,"383G+HXF, Kairali Nagar, South Kalamassery, HMT Kalamassery, Kochi, Kerala 682022, India",Kerala,682022,750,0,0,0,0,0,0,0,0,Ernakulam,Ernakulam,10.045582269230769,76.34736526153846
SUKAS PAPER PRODUCTS,"2, Mullurkara, Kerala 680590, India",Kerala,680590,19759,37157,6063,0,0,0,0,0,0,Talappilly,Thrissur,10.674175744,76.237293584
SULOCHANA COTTON MILLS,"3WQQ+FG7, NH-67, NGGO Colony, Thudiyalur, Tamil Nadu 641022, India",Tamil Nadu,641022,217794,376295,34191,48273,96817,312561,370579,23959,57317,Coimbatore North,Coimbatore,55.469793233333334,62.674510633333334
SUMANGALI FABRICS,"RCVC+2G4, po, Thottada, Kerala 670007, India",Kerala,670007,731,1992,6009,303,0,0,0,0,0,Kannur,Kannur,11.844126320689655,75.41800556206897
SUN BIO NATURALS(I)P.LTD.,"Super A7, Thiru Vi Ka Industrial Estate, SIDCO Industrial Estate, Guindy, Chennai, Tamil Nadu 600032, India",Tamil Nadu,600032,11270,67850,126875,0,0,0,17340,0,406,Chennai City Corporation,Chennai,13.67766249574468,80.14737650425532
SUNKO SPICES,"J527+X27, Unnamed Road, Anjur, Kerala 680601, India",Kerala,680601,33180,410595,818525,596214,591229,775328,613710,980664,991354,Talappilly,Thrissur,10.63794653275862,76.16782364482758
